root_id,n_tweets,n_inbound,n_outbound
678158,4,2,2
678167,6,3,3
678206,18,13,5
678232,3,1,2
678241,2,1,1
678262,2,1,1
678270,4,2,2
678278,3,2,1
678306,2,1,1
678310,4,2,2
678342,2,1,1
678373,2,1,1
678375,2,1,1
678379,2,1,1
678389,5,2,3
678411,3,2,1
678417,2,1,1
678424,2,1,1
678480,2,1,1
678495,2,1,1
678503,2,1,1
678539,2,1,1
678575,6,5,1
678592,3,2,1
678629,2,1,1
678675,2,1,1
678714,2,1,1
678724,2,1,1
678736,2,1,1
678755,2,1,1
678797,2,1,1
678827,2,1,1
678844,2,1,1
678875,3,1,2
678886,5,4,1
678914,2,1,1
678929,3,2,1
679009,3,2,1
679035,2,1,1
679037,2,1,1
679105,2,1,1
679107,2,1,1
679109,2,1,1
679137,4,2,2
679158,2,1,1
679167,15,10,5
679185,4,2,2
679215,2,1,1
679218,5,3,2
679228,2,1,1
679231,2,1,1
679241,2,1,1
679336,2,1,1
679382,3,2,1
679404,8,6,2
679463,2,1,1
679476,2,1,1
679496,4,2,2
679639,2,1,1
679643,4,3,1
679764,2,1,1
679778,10,5,5
679856,8,5,3
679870,10,5,5
679882,3,1,2
679901,6,5,1
679916,11,6,5
679932,2,1,1
679945,2,1,1
679960,2,1,1
679982,2,1,1
680008,2,1,1
680050,2,1,1
680160,2,1,1
680182,2,1,1
680184,2,1,1
680203,2,1,1
680242,2,1,1
680257,7,4,3
680353,6,3,3
680368,5,3,2
680417,3,1,2
680439,5,3,2
680454,2,1,1
680460,2,1,1
680494,2,1,1
680498,2,1,1
680507,2,1,1
680565,2,1,1
680570,3,2,1
680572,2,1,1
680653,2,1,1
680679,2,1,1
680681,2,1,1
680690,2,1,1
680692,2,1,1
680768,4,2,2
680795,2,1,1
680915,2,1,1
680948,2,1,1
680974,2,1,1
681038,2,1,1
681078,2,1,1
681115,2,1,1
681118,3,2,1
681195,2,1,1
681227,2,1,1
681289,7,5,2
681302,3,2,1
681306,2,1,1
681319,3,2,1
681322,3,2,1
681348,2,1,1
681403,2,1,1
681429,3,1,2
681438,8,2,6
681498,2,1,1
681535,2,1,1
681550,4,2,2
681607,3,1,2
681612,2,1,1
681686,2,1,1
681710,2,1,1
681721,4,3,1
681874,2,1,1
681876,2,1,1
681926,2,1,1
681943,2,1,1
682012,2,1,1
682014,2,1,1
682061,4,2,2
682066,2,1,1
682092,2,1,1
682195,4,2,2
682231,2,1,1
682233,2,1,1
682245,10,6,4
682335,2,1,1
682346,2,1,1
682348,2,1,1
682354,2,1,1
682363,4,3,1
682375,4,2,2
682407,3,1,2
682423,2,1,1
682427,2,1,1
682501,20,10,10
682514,9,5,4
682553,2,1,1
682578,4,2,2
682673,6,3,3
682678,2,1,1
682688,2,1,1
682739,4,2,2
682758,4,2,2
682769,2,1,1
682785,7,4,3
682804,2,1,1
682806,2,1,1
682825,2,1,1
682829,2,1,1
682845,2,1,1
682882,2,1,1
682891,5,3,2
682936,2,1,1
682962,11,6,5
682978,7,4,3
682981,6,3,3
683038,2,1,1
683055,2,1,1
683095,2,1,1
683098,5,2,3
683115,4,2,2
683128,16,12,4
683133,2,1,1
683143,3,2,1
683174,6,3,3
683205,3,2,1
683238,3,2,1
683245,2,1,1
683247,2,1,1
683351,2,1,1
683357,2,1,1
683364,2,1,1
683397,4,2,2
683428,5,3,2
683446,4,2,2
683450,4,2,2
683481,2,1,1
683505,3,2,1
683507,2,1,1
683512,2,1,1
683523,2,1,1
683526,4,2,2
683567,3,2,1
683569,2,1,1
683573,2,1,1
683634,2,1,1
683642,4,2,2
683695,2,1,1
683701,2,1,1
683703,2,1,1
683726,6,4,2
683757,8,4,4
683771,4,2,2
683778,4,2,2
683820,14,7,7
683828,5,3,2
683863,3,2,1
683887,4,2,2
683927,4,2,2
683950,2,1,1
683968,2,1,1
683970,2,1,1
683988,4,2,2
684002,2,1,1
684008,2,1,1
684025,2,1,1
684086,9,8,1
684122,4,2,2
684132,2,1,1
684142,2,1,1
684144,2,1,1
684151,2,1,1
684154,4,2,2
684175,2,1,1
684210,5,3,2
684234,4,2,2
684262,4,2,2
684266,8,4,4
684312,6,4,2
684318,3,2,1
684353,2,1,1
684391,2,1,1
684394,4,2,2
684417,2,1,1
684429,6,3,3
684448,3,2,1
684464,6,3,3
684468,2,1,1
684509,2,1,1
684537,2,1,1
684541,3,2,1
684623,2,1,1
684696,2,1,1
684742,6,4,2
684789,2,1,1
684847,2,1,1
684877,2,1,1
684898,7,5,2
684900,2,1,1
684938,6,4,2
684969,2,1,1
685012,7,5,2
685017,3,2,1
685041,4,2,2
685059,2,1,1
685065,2,1,1
685081,2,1,1
685120,2,1,1
685129,2,1,1
685185,3,2,1
685213,2,1,1
685215,2,1,1
685224,6,3,3
685247,2,1,1
685277,2,1,1
685296,2,1,1
685311,2,1,1
685342,2,1,1
685352,2,1,1
685370,2,1,1
685375,4,2,2
685399,4,2,2
685409,3,2,1
685419,3,2,1
685434,3,1,2
685460,2,1,1
685462,2,1,1
685464,2,1,1
685473,2,1,1
685481,3,2,1
685511,2,1,1
685572,2,1,1
685576,5,3,2
685590,8,6,2
685612,2,1,1
685638,2,1,1
685646,4,2,2
685655,6,3,3
685657,2,1,1
685676,6,4,2
685683,2,1,1
685813,2,1,1
685833,2,1,1
685900,2,1,1
685924,3,1,2
685941,4,2,2
685962,5,3,2
686039,2,1,1
686135,2,1,1
686142,3,2,1
686155,2,1,1
686234,2,1,1
686255,4,2,2
686282,8,4,4
686351,2,1,1
686372,2,1,1
686378,2,1,1
686380,2,1,1
686385,3,1,2
686392,2,1,1
686413,2,1,1
686450,3,2,1
686468,2,1,1
686493,3,2,1
686495,2,1,1
686504,2,1,1
686507,2,1,1
686512,2,1,1
686557,2,1,1
686568,2,1,1
686582,25,16,9
686654,8,5,3
686693,6,4,2
686700,4,2,2
686707,4,2,2
686744,2,1,1
686760,5,3,2
686796,2,1,1
686822,2,1,1
686828,2,1,1
686848,2,1,1
686852,2,1,1
686881,2,1,1
686911,3,2,1
686928,2,1,1
686939,2,1,1
686947,2,1,1
686993,4,3,1
687011,4,2,2
687029,2,1,1
687058,4,2,2
687077,3,2,1
687084,6,3,3
687089,2,1,1
687094,3,2,1
687097,4,2,2
687135,2,1,1
687161,3,1,2
687191,2,1,1
687196,2,1,1
687237,3,2,1
687264,7,3,4
687301,2,1,1
687307,4,2,2
687315,2,1,1
687325,2,1,1
687329,2,1,1
687341,2,1,1
687370,2,1,1
687393,3,2,1
687419,4,2,2
687429,3,2,1
687441,3,2,1
687504,2,1,1
687509,2,1,1
687517,3,2,1
687538,4,3,1
687553,4,2,2
687581,2,1,1
687686,3,2,1
687771,2,1,1
687783,5,3,2
687800,2,1,1
687812,8,4,4
687833,7,4,3
687875,8,7,1
687886,4,2,2
687894,6,3,3
687908,3,2,1
687914,2,1,1
687920,2,1,1
687941,2,1,1
687964,2,1,1
688023,4,2,2
688048,2,1,1
688074,2,1,1
688113,2,1,1
688172,2,1,1
688194,4,2,2
688252,2,1,1
688256,2,1,1
688269,4,3,1
688283,2,1,1
688290,3,1,2
688332,2,1,1
688358,3,2,1
688362,2,1,1
688366,2,1,1
688392,2,1,1
688430,2,1,1
688437,3,2,1
688461,2,1,1
688467,6,3,3
688476,3,2,1
688524,2,1,1
688594,2,1,1
688615,2,1,1
688682,2,1,1
688684,4,2,2
688709,4,2,2
688813,6,5,1
688815,2,1,1
688823,2,1,1
688825,2,1,1
688877,2,1,1
688884,2,1,1
688887,4,2,2
688895,7,5,2
688906,2,1,1
688910,2,1,1
688923,2,1,1
688976,4,2,2
688979,2,1,1
688998,3,1,2
689003,2,1,1
689019,7,4,3
689037,5,3,2
689074,3,2,1
689101,5,3,2
689129,4,3,1
689135,2,1,1
689155,2,1,1
689169,4,2,2
689265,2,1,1
689270,3,2,1
689273,4,2,2
689278,2,1,1
689306,2,1,1
689321,2,1,1
689329,2,1,1
689332,6,3,3
689343,2,1,1
689382,2,1,1
689398,2,1,1
689416,2,1,1
689436,2,1,1
689446,2,1,1
689469,5,2,3
689478,8,4,4
689488,3,2,1
689491,3,2,1
689523,7,4,3
689534,2,1,1
689544,2,1,1
689556,2,1,1
689573,2,1,1
689579,2,1,1
689599,2,1,1
689618,4,2,2
689621,2,1,1
689624,4,2,2
689627,2,1,1
689660,4,2,2
689671,3,2,1
689737,2,1,1
689764,2,1,1
689843,3,1,2
689848,2,1,1
689876,2,1,1
689887,5,4,1
689903,3,2,1
689922,5,2,3
689963,3,1,2
690041,4,2,2
690116,2,1,1
690262,16,12,4
690266,3,2,1
690315,10,5,5
690319,2,1,1
690323,2,1,1
690329,2,1,1
690332,6,4,2
690384,4,3,1
690444,34,24,10
690499,4,3,1
690618,8,4,4
690627,4,2,2
690630,2,1,1
690655,2,1,1
690674,5,2,3
690707,5,2,3
690722,2,1,1
690743,3,1,2
690747,3,2,1
690750,4,1,3
690756,6,3,3
690860,4,2,2
690870,2,1,1
690923,6,4,2
690981,5,3,2
690987,2,1,1
690992,2,1,1
691029,2,1,1
691035,2,1,1
691053,2,1,1
691133,6,3,3
691168,7,4,3
691197,3,2,1
691240,10,3,7
691284,2,1,1
691289,2,1,1
691313,7,4,3
691322,3,1,2
691330,5,3,2
691378,16,13,3
691444,7,4,3
691449,5,2,3
691452,9,5,4
691462,2,1,1
691488,4,3,1
691502,6,2,4
691515,6,2,4
691539,5,3,2
692641,2,1,1
693201,2,1,1
693206,2,1,1
693209,6,3,3
693243,4,2,2
693353,2,1,1
693414,2,1,1
693425,2,1,1
693454,2,1,1
693456,2,1,1
693459,4,2,2
693489,3,2,1
693497,2,1,1
693529,4,3,1
693590,3,2,1
693619,2,1,1
693643,2,1,1
693696,4,2,2
693699,2,1,1
693717,12,6,6
693808,4,2,2
693813,3,2,1
693840,3,2,1
693891,2,1,1
693934,5,2,3
693942,2,1,1
693946,2,1,1
693959,2,1,1
694015,5,3,2
694062,2,1,1
694068,3,1,2
694086,2,1,1
694112,3,2,1
694138,2,1,1
694141,2,1,1
694173,5,4,1
694214,2,1,1
694217,2,1,1
694229,3,1,2
694287,2,1,1
694296,2,1,1
694298,2,1,1
694309,4,2,2
694316,2,1,1
694320,2,1,1
694402,5,3,2
694407,4,2,2
694451,2,1,1
694459,6,3,3
694503,6,3,3
694519,2,1,1
694532,3,2,1
694560,5,3,2
694613,12,7,5
694632,4,2,2
694635,2,1,1
694677,2,1,1
694679,2,1,1
694692,7,4,3
694754,3,2,1
694763,4,2,2
694773,2,1,1
694783,3,1,2
694786,2,1,1
694790,2,1,1
694794,2,1,1
694805,2,1,1
694827,2,1,1
694829,2,1,1
694855,2,1,1
694859,2,1,1
694902,4,3,1
694957,2,1,1
694961,2,1,1
694985,2,1,1
694989,4,2,2
695016,2,1,1
695052,2,1,1
695067,2,1,1
695091,2,1,1
695095,4,2,2
695100,3,2,1
695116,5,3,2
695166,2,1,1
695191,2,1,1
695277,4,2,2
695305,8,5,3
695333,2,1,1
695399,4,2,2
695416,4,3,1
695443,2,1,1
695502,2,1,1
695553,2,1,1
695555,2,1,1
695573,2,1,1
695612,4,2,2
695636,3,2,1
695650,3,2,1
695771,7,5,2
695788,3,2,1
695792,2,1,1
695805,2,1,1
695839,4,2,2
695851,2,1,1
695909,8,6,2
695930,2,1,1
696034,2,1,1
696043,3,2,1
696053,2,1,1
696062,14,8,6
696069,6,3,3
696071,2,1,1
696122,2,1,1
696136,4,2,2
696146,3,1,2
696196,2,1,1
696204,2,1,1
696221,2,1,1
696252,5,4,1
696260,2,1,1
696263,3,2,1
696268,2,1,1
696281,3,1,2
696284,2,1,1
696302,2,1,1
696323,2,1,1
696327,4,3,1
696335,3,2,1
696338,3,2,1
696410,7,4,3
696468,4,2,2
696489,3,2,1
696495,6,3,3
696500,2,1,1
696541,2,1,1
696547,4,2,2
696554,8,3,5
696561,6,3,3
696568,7,4,3
696680,4,2,2
696688,16,9,7
696707,2,1,1
696715,2,1,1
696717,2,1,1
696724,15,9,6
696801,2,1,1
696823,2,1,1
696837,2,1,1
696866,2,1,1
696903,2,1,1
696910,2,1,1
696942,4,2,2
696970,2,1,1
696996,3,2,1
697025,2,1,1
697029,2,1,1
697035,2,1,1
697093,2,1,1
697099,2,1,1
697101,2,1,1
697167,3,1,2
697174,2,1,1
697176,2,1,1
697184,3,2,1
697198,3,2,1
697230,2,1,1
697262,6,4,2
697271,2,1,1
697314,5,3,2
697360,2,1,1
697471,5,3,2
697506,2,1,1
697578,7,3,4
697593,8,3,5
697603,10,5,5
697610,4,2,2
697615,2,1,1
697618,2,1,1
697629,2,1,1
697660,2,1,1
697669,2,1,1
697689,7,3,4
697862,2,1,1
697892,2,1,1
697914,5,2,3
697926,4,2,2
697955,6,3,3
697960,2,1,1
697963,3,2,1
697966,2,1,1
697975,4,2,2
697987,12,7,5
698102,2,1,1
698116,2,1,1
698136,2,1,1
698221,2,1,1
698223,2,1,1
698321,2,1,1
698327,3,2,1
698345,2,1,1
698348,3,2,1
698386,2,1,1
698398,2,1,1
698430,17,9,8
698444,2,1,1
698446,2,1,1
698468,2,1,1
698475,3,2,1
698511,7,3,4
698629,5,3,2
698634,4,2,2
698712,3,2,1
698740,12,7,5
698745,5,3,2
698760,4,2,2
698774,6,3,3
698821,2,1,1
698842,2,1,1
698933,2,1,1
698989,8,4,4
699009,2,1,1
699012,3,2,1
699029,3,2,1
699031,6,2,4
699088,2,1,1
699130,5,2,3
699143,2,1,1
699151,8,5,3
699172,4,2,2
699174,2,1,1
699226,2,1,1
699302,2,1,1
699359,2,1,1
699363,2,1,1
699379,2,1,1
699384,3,2,1
699418,2,1,1
699423,3,2,1
699436,4,2,2
699446,2,1,1
699499,2,1,1
699524,2,1,1
699544,2,1,1
699556,2,1,1
699584,2,1,1
699601,2,1,1
699711,2,1,1
699754,3,2,1
699778,2,1,1
699824,2,1,1
699838,7,5,2
699848,9,6,3
699859,18,13,5
699877,2,1,1
699892,4,2,2
699908,2,1,1
699926,4,2,2
699928,2,1,1
699936,4,3,1
699948,2,1,1
699974,2,1,1
699988,2,1,1
699990,2,1,1
700000,2,1,1
700002,2,1,1
700004,2,1,1
700023,3,2,1
700035,2,1,1
700071,2,1,1
700093,2,1,1
700095,2,1,1
700117,2,1,1
700119,2,1,1
700127,2,1,1
700141,2,1,1
700153,3,1,2
700164,2,1,1
700166,4,2,2
700246,5,4,1
700248,2,1,1
700254,4,2,2
700289,2,1,1
700291,2,1,1
700303,2,1,1
700348,5,3,2
700350,2,1,1
700357,2,1,1
700386,2,1,1
700390,2,1,1
700395,4,2,2
700402,2,1,1
700404,2,1,1
700417,2,1,1
700423,4,2,2
700434,2,1,1
700472,5,3,2
700477,2,1,1
700479,2,1,1
700506,2,1,1
700593,3,2,1
700602,2,1,1
700612,2,1,1
700641,2,1,1
700654,2,1,1
700656,2,1,1
700661,5,3,2
700676,2,1,1
700699,2,1,1
700725,2,1,1
700742,2,1,1
700759,2,1,1
700761,2,1,1
700792,9,6,3
700815,2,1,1
700836,2,1,1
700856,2,1,1
700900,2,1,1
700925,2,1,1
700929,2,1,1
700947,2,1,1
700955,2,1,1
700957,2,1,1
700979,2,1,1
701003,2,1,1
701028,3,2,1
701045,2,1,1
701059,2,1,1
701077,5,1,4
701089,2,1,1
701096,3,1,2
701114,3,1,2
701146,2,1,1
701183,9,5,4
701201,2,1,1
701214,4,2,2
701224,3,2,1
701226,2,1,1
701252,4,2,2
701292,4,2,2
701295,6,4,2
701314,8,4,4
701321,2,1,1
701364,5,3,2
701367,6,3,3
701462,3,2,1
701482,4,2,2
701531,3,1,2
701538,2,1,1
701540,2,1,1
701544,2,1,1
701554,3,2,1
701654,2,1,1
701668,3,2,1
701674,2,1,1
701683,4,2,2
701711,2,1,1
701721,4,3,1
701732,5,3,2
701739,6,3,3
701743,2,1,1
701761,3,2,1
701775,2,1,1
701791,2,1,1
701810,4,2,2
701812,2,1,1
701827,2,1,1
701842,2,1,1
701903,2,1,1
701925,2,1,1
701981,3,2,1
701991,2,1,1
702004,3,2,1
702007,2,1,1
702015,2,1,1
702017,2,1,1
702026,2,1,1
702035,2,1,1
702043,3,2,1
702045,3,1,2
702124,3,2,1
702136,2,1,1
702168,4,2,2
702187,2,1,1
702195,2,1,1
702217,5,3,2
702226,2,1,1
702236,5,3,2
702277,2,1,1
702372,2,1,1
702377,2,1,1
702394,3,2,1
702452,2,1,1
702477,2,1,1
702495,3,1,2
702592,7,3,4
702622,2,1,1
702636,3,2,1
702655,2,1,1
702735,2,1,1
702752,2,1,1
702756,2,1,1
702774,2,1,1
702786,2,1,1
702791,3,2,1
702797,6,3,3
702835,2,1,1
702859,2,1,1
702900,2,1,1
702914,3,2,1
702936,2,1,1
702975,2,1,1
703000,3,2,1
703114,4,2,2
703117,4,2,2
703125,2,1,1
703131,2,1,1
703137,2,1,1
703156,9,5,4
703199,4,2,2
703204,2,1,1
703208,2,1,1
703214,3,2,1
703281,2,1,1
703331,2,1,1
703341,5,2,3
703368,2,1,1
703422,3,1,2
703425,5,1,4
703433,2,1,1
703451,5,2,3
703472,7,3,4
703478,2,1,1
703497,4,2,2
703535,3,2,1
703538,3,2,1
703545,4,2,2
703547,2,1,1
703594,2,1,1
703644,2,1,1
703650,3,2,1
703719,2,1,1
703741,2,1,1
703765,3,2,1
703785,2,1,1
703795,2,1,1
703825,2,1,1
703837,4,2,2
703861,3,2,1
703865,2,1,1
703892,2,1,1
703925,2,1,1
703972,2,1,1
703985,2,1,1
703991,6,3,3
704035,2,1,1
704108,2,1,1
704138,5,3,2
704148,3,2,1
704153,2,1,1
704161,7,3,4
704166,2,1,1
704174,2,1,1
704217,2,1,1
704228,3,2,1
704282,2,1,1
704312,3,2,1
704355,4,2,2
704365,9,5,4
704418,3,2,1
704434,2,1,1
704492,2,1,1
704569,2,1,1
704573,2,1,1
704576,2,1,1
704681,2,1,1
704728,5,2,3
704755,2,1,1
704788,2,1,1
704790,2,1,1
704798,2,1,1
704800,2,1,1
704813,4,3,1
704847,2,1,1
704849,2,1,1
704855,5,3,2
704877,2,1,1
704911,2,1,1
704925,2,1,1
704947,2,1,1
704953,2,1,1
704966,6,4,2
704976,2,1,1
705023,2,1,1
705025,2,1,1
705040,3,2,1
705056,12,8,4
705066,2,1,1
705074,2,1,1
705098,7,4,3
705106,2,1,1
705115,2,1,1
705130,2,1,1
705152,2,1,1
705244,10,6,4
705261,4,2,2
705263,2,1,1
705267,2,1,1
705285,2,1,1
705288,2,1,1
705291,3,2,1
705299,6,3,3
705370,2,1,1
705390,2,1,1
705396,2,1,1
705400,2,1,1
705433,2,1,1
705464,3,2,1
705471,2,1,1
705501,2,1,1
705510,9,6,3
705512,3,1,2
705517,3,1,2
705542,2,1,1
705573,2,1,1
705599,2,1,1
705694,6,5,1
705742,2,1,1
705748,2,1,1
705776,4,3,1
705787,7,5,2
705791,2,1,1
705793,2,1,1
705816,2,1,1
705822,3,2,1
705839,2,1,1
705878,2,1,1
705896,2,1,1
705923,4,2,2
705952,2,1,1
705969,2,1,1
705988,3,2,1
705991,3,2,1
705993,2,1,1
706005,10,7,3
706081,3,2,1
706161,5,3,2
706164,3,2,1
706166,2,1,1
706189,2,1,1
706193,2,1,1
706363,4,2,2
706370,6,3,3
706403,7,4,3
706414,2,1,1
706432,12,7,5
706434,3,1,2
706437,3,1,2
706452,2,1,1
706455,3,2,1
706468,5,4,1
706489,9,3,6
706494,8,5,3
706497,2,1,1
706499,2,1,1
706554,8,4,4
706561,2,1,1
706567,4,2,2
706572,2,1,1
706614,3,2,1
706620,2,1,1
706687,2,1,1
706690,4,2,2
706694,4,2,2
706700,2,1,1
706752,2,1,1
706755,3,2,1
706759,2,1,1
706774,3,2,1
706805,3,2,1
706916,4,2,2
706957,2,1,1
707051,3,2,1
707071,3,2,1
707084,4,2,2
707087,2,1,1
707098,4,2,2
707145,2,1,1
707169,2,1,1
707173,2,1,1
707176,3,2,1
707207,4,2,2
707266,3,2,1
707300,7,4,3
707331,2,1,1
707339,3,2,1
707356,2,1,1
707445,4,2,2
707447,2,1,1
707453,4,2,2
707490,4,2,2
707496,2,1,1
707510,2,1,1
707512,2,1,1
707526,4,2,2
707529,2,1,1
707539,4,2,2
707649,6,3,3
707675,5,4,1
707697,2,1,1
707711,6,3,3
707768,3,1,2
707811,4,3,1
707839,3,2,1
707863,4,1,3
707944,3,2,1
707947,6,3,3
707966,4,2,2
707975,3,2,1
707984,2,1,1
708005,6,3,3
708033,2,1,1
708040,6,4,2
708088,14,10,4
708140,4,2,2
708146,6,2,4
708151,2,1,1
708170,2,1,1
708337,3,1,2
708348,10,5,5
708374,5,4,1
708442,2,1,1
708463,5,3,2
708466,2,1,1
708479,5,3,2
708481,2,1,1
708483,3,1,2
708498,2,1,1
708516,5,3,2
708576,7,3,4
708588,2,1,1
708592,2,1,1
708610,2,1,1
708616,4,2,2
708640,2,1,1
708669,6,3,3
708700,2,1,1
708733,9,4,5
708738,5,2,3
708741,2,1,1
708758,2,1,1
708797,4,3,1
708801,4,2,2
708819,6,3,3
708825,2,1,1
708829,4,3,1
708843,4,2,2
708857,4,2,2
708867,5,3,2
708874,3,1,2
708879,2,1,1
708928,2,1,1
708932,2,1,1
708970,2,1,1
708986,2,1,1
709060,4,2,2
709085,2,1,1
709175,2,1,1
709234,18,15,3
709257,2,1,1
709269,5,3,2
709272,23,14,9
709317,2,1,1
709319,2,1,1
709322,3,2,1
709336,4,2,2
709368,3,2,1
709371,3,2,1
709432,2,1,1
709479,3,2,1
709530,2,1,1
709680,3,1,2
709692,4,2,2
709696,4,2,2
709727,4,2,2
709749,2,1,1
709751,2,1,1
709758,5,2,3
709777,2,1,1
709787,6,5,1
709793,7,4,3
709814,4,2,2
709825,2,1,1
709865,2,1,1
709878,4,3,1
709903,3,2,1
709911,3,2,1
709923,3,2,1
709944,2,1,1
709958,10,5,5
710098,8,4,4
710180,3,2,1
710191,4,2,2
710262,9,5,4
710270,6,3,3
710297,2,1,1
710345,3,2,1
710354,3,2,1
710357,4,2,2
710360,2,1,1
710465,2,1,1
710468,5,3,2
710485,2,1,1
710495,2,1,1
710499,2,1,1
710505,2,1,1
710516,6,4,2
710521,2,1,1
710537,2,1,1
710548,6,3,3
710566,8,4,4
710619,2,1,1
710664,2,1,1
710670,2,1,1
710676,3,2,1
710763,8,5,3
710780,3,2,1
710784,4,2,2
710799,5,4,1
710846,3,2,1
710885,3,2,1
710893,2,1,1
710921,3,2,1
710934,2,1,1
710946,2,1,1
710952,2,1,1
710983,2,1,1
711006,3,2,1
711020,4,1,3
711037,2,1,1
711050,2,1,1
711104,4,2,2
711120,2,1,1
711156,5,3,2
711172,3,2,1
711184,6,3,3
711193,3,2,1
711210,2,1,1
711222,2,1,1
711309,2,1,1
711319,9,5,4
711339,2,1,1
711348,3,2,1
711350,2,1,1
711385,2,1,1
711391,3,2,1
711425,4,2,2
711435,2,1,1
711439,4,2,2
711490,2,1,1
711504,5,2,3
711533,9,6,3
711535,2,1,1
711554,3,1,2
711585,3,1,2
711598,2,1,1
711649,2,1,1
711725,4,2,2
711744,4,2,2
711766,6,4,2
711784,2,1,1
711837,2,1,1
711839,2,1,1
711867,4,2,2
711893,3,1,2
711905,4,2,2
711952,2,1,1
711972,2,1,1
711974,2,1,1
712061,2,1,1
712108,2,1,1
712208,2,1,1
712216,4,2,2
712222,4,2,2
712262,13,7,6
712310,9,5,4
712324,9,4,5
712352,2,1,1
712354,2,1,1
712356,2,1,1
712374,6,3,3
712414,2,1,1
712428,2,1,1
712441,2,1,1
712446,3,1,2
712458,5,3,2
712504,2,1,1
712544,2,1,1
712554,2,1,1
712574,2,1,1
712576,2,1,1
712603,4,2,2
712652,4,2,2
712696,12,7,5
712708,2,1,1
712714,2,1,1
712762,3,2,1
712785,2,1,1
712806,3,2,1
712811,3,2,1
712814,3,2,1
712829,2,1,1
712831,2,1,1
712856,4,2,2
712926,5,3,2
712947,2,1,1
712984,4,2,2
712999,2,1,1
713001,2,1,1
713007,2,1,1
713009,2,1,1
713033,2,1,1
713045,4,2,2
713057,4,2,2
713069,10,5,5
713092,4,2,2
713111,4,3,1
713126,5,2,3
713128,2,1,1
713138,2,1,1
713154,2,1,1
713191,2,1,1
713204,5,2,3
713260,8,4,4
713270,2,1,1
713316,6,4,2
713328,18,11,7
713393,2,1,1
713402,2,1,1
713415,2,1,1
713417,2,1,1
713433,2,1,1
713441,2,1,1
713469,4,2,2
713494,2,1,1
713612,2,1,1
713626,3,2,1
713638,3,2,1
713640,2,1,1
713643,3,2,1
713707,2,1,1
713709,3,1,2
713712,2,1,1
713716,2,1,1
713721,2,1,1
713732,4,3,1
713755,7,4,3
713845,3,1,2
713854,2,1,1
713863,3,2,1
713869,2,1,1
713883,5,3,2
713929,2,1,1
713932,4,2,2
713935,2,1,1
714038,2,1,1
714043,4,2,2
714052,2,1,1
714070,2,1,1
714106,2,1,1
714108,2,1,1
714119,3,2,1
714125,2,1,1
714127,3,1,2
714133,8,3,5
714147,6,3,3
714169,5,3,2
714179,8,4,4
714188,2,1,1
714194,2,1,1
714206,4,2,2
714247,4,2,2
714287,12,4,8
714303,3,1,2
714309,2,1,1
714322,2,1,1
714552,3,2,1
714573,3,2,1
714594,2,1,1
714632,2,1,1
714689,2,1,1
714693,3,1,2
714696,2,1,1
714707,11,9,2
714778,5,3,2
714818,3,2,1
714821,3,2,1
714830,3,2,1
714841,4,2,2
714844,2,1,1
714878,2,1,1
714948,2,1,1
714981,3,2,1
714986,4,2,2
715042,3,1,2
715150,2,1,1
715221,2,1,1
715227,2,1,1
715251,2,1,1
715253,2,1,1
715262,3,2,1
715287,6,3,3
715314,2,1,1
715380,2,1,1
715387,4,2,2
715427,2,1,1
715433,2,1,1
715445,2,1,1
715448,3,2,1
715482,3,2,1
715524,2,1,1
715534,5,3,2
715549,3,2,1
715552,7,4,3
715562,2,1,1
715570,4,2,2
715600,2,1,1
715608,2,1,1
715648,2,1,1
715650,2,1,1
715667,2,1,1
715689,2,1,1
715744,3,2,1
715750,2,1,1
715758,7,4,3
715778,4,3,1
715786,4,2,2
715838,7,5,2
715853,4,2,2
715889,3,2,1
715912,2,1,1
715926,10,3,7
715996,2,1,1
716003,2,1,1
716011,2,1,1
716023,2,1,1
716075,5,3,2
716079,2,1,1
716087,2,1,1
716094,2,1,1
716118,7,4,3
716132,5,3,2
716162,2,1,1
716182,2,1,1
716214,2,1,1
716225,6,3,3
716227,2,1,1
716281,3,2,1
716364,6,3,3
716380,2,1,1
716395,2,1,1
716408,2,1,1
716472,4,2,2
716475,2,1,1
716483,2,1,1
716495,2,1,1
716506,5,3,2
716537,2,1,1
716614,4,2,2
716641,4,2,2
716657,4,2,2
716668,2,1,1
716676,2,1,1
716760,4,3,1
716777,2,1,1
716787,2,1,1
716840,2,1,1
716856,2,1,1
716880,2,1,1
716911,2,1,1
716949,3,2,1
716954,5,3,2
716966,5,4,1
716981,3,1,2
716986,2,1,1
717021,2,1,1
717035,2,1,1
717077,2,1,1
717091,2,1,1
717150,2,1,1
717156,3,2,1
717202,2,1,1
717211,6,4,2
717234,2,1,1
717247,2,1,1
717273,7,5,2
717284,2,1,1
717297,2,1,1
717313,2,1,1
717328,4,2,2
717377,2,1,1
717420,5,3,2
717504,2,1,1
717509,2,1,1
717532,3,1,2
717561,2,1,1
717571,2,1,1
717575,2,1,1
717579,4,2,2
717628,4,2,2
717639,3,2,1
717654,2,1,1
717677,2,1,1
717755,2,1,1
717757,2,1,1
717763,2,1,1
717774,7,4,3
717793,2,1,1
717825,10,8,2
717838,4,2,2
717872,3,2,1
717880,4,2,2
717904,2,1,1
717961,4,2,2
718010,2,1,1
718012,2,1,1
718016,4,3,1
718035,5,3,2
718073,2,1,1
